Rep1,Sharing,PercAccuracy,sentenceNumber
0,12,10,21
1,27,42,22
0,70,83,23
1,79,79,24
1,63,76,25
0,30,81,26
0,29,19,27
0,65,90,28
1,39,75,29
0,37,66,30
0,15,13,31
0,13,16,32
0,14,12,33
0,5,19,34
1,12,12,35
1,66,90,36
1,29,78,37
0,70,10,38
0,74,78,39
1,39,14,40
0,71,97,41
0,57,76,42
0,70,81,43
1,70,18,44
0,76,69,45
1,30,15,46
1,68,98,47
0,29,54,48
1,31,18,49
1,75,73,50
0,83,89,51
0,69,71,52
0,31,38,53
1,74,100,54
1,35,70,55
0,41,94,56
1,62,90,57
0,24,59,58
1,61,79,59
0,31,60,60
1,2,7,1
0,84,57,2
0,79,76,3
1,65,66,4
0,24,41,5
1,84,67,6
0,2,15,7
1,12,42,8
0,64,27,9
0,3,7,10
1,13,4,11
0,70,73,12
1,40,41,13
1,21,45,14
1,72,61,15
0,93,88,16
0,23,26,17
1,26,39,18
1,20,79,19
1,89,70,20
0,68,58,21
0,40,72,22
0,73,76,23
1,9,70,24
0,92,70,25
0,83,97,26
1,43,43,27
0,98,96,28
1,73,77,29
0,31,24,30
1,88,69,31
1,18,31,32
1,25,42,33
0,7,22,34
0,12,22,35
1,70,76,36
0,75,76,37
0,28,21,38
1,74,73,39
1,19,37,40
1,67,65,41
0,88,93,42
0,82,77,43
1,70,61,44
1,90,80,45
1,28,21,46
0,71,98,47
1,34,60,48
1,23,3,49
1,78,70,50
1,89,87,51
0,67,58,52
1,19,21,53
0,83,94,54
0,33,37,55
0,91,86,56
0,74,96,57
0,69,76,58
1,73,91,59
0,87,80,60
1,1,5,1
1,58,85,2
1,60,47,3
0,25,57,4
1,33,53,5
1,59,62,6
1,80,16,7
1,52,55,8
1,1,9,9
1,1,20,10
0,1,21,11
0,80,62,12
0,1,50,13
1,10,42,14
1,100,96,15
0,88,69,16
1,22,46,17
0,49,47,18
0,23,50,19
0,62,70,20
0,48,54,21
1,100,86,22
0,89,69,23
1,87,81,24
0,82,73,25
0,61,80,26
1,51,50,27
1,69,74,28
0,77,69,29
1,64,75,30
1,20,49,31
0,96,65,32
1,18,41,33
0,31,18,34
0,19,43,35
0,13,41,36
0,19,44,37
0,18,50,38
0,61,61,39
0,28,74,40
1,81,62,41
1,64,61,42
1,98,89,43
0,59,58,44
0,49,72,45
1,21,50,46
0,59,62,47
0,29,57,48
1,81,36,49
1,85,73,50
1,99,92,51
1,21,47,52
0,8,49,53
0,97,94,54
0,27,60,55
1,76,65,56
1,52,55,57
0,11,54,58
1,80,80,59
0,59,55,60
0,80,1,1
0,59,71,2
1,95,94,3
0,73,60,4
0,98,36,5
1,86,93,6
1,83,94,7
1,61,62,8
0,87,1,9
1,78,100,10
1,84,90,11
0,80,92,12
1,80,94,13
1,98,99,14
1,97,91,15
1,78,97,16
0,80,39,17
1,41,4,18
0,72,100,19
1,78,95,20
0,91,36,21
1,90,97,22
1,80,89,23
1,39,100,24
1,21,93,25
0,81,70,26
0,62,87,27
0,96,99,28
0,24,92,29
0,72,31,30
0,61,6,31
1,78,96,32
1,79,92,33
0,78,60,34
1,71,10,35
1,31,96,36
1,29,100,37
1,78,93,38
0,93,93,39
1,88,90,40
0,62,89,41
0,78,62,42
1,80,100,43
1,63,94,44
0,80,7,45
0,81,81,46
0,40,92,47
0,41,100,48
1,58,6,49
0,81,81,50
1,81,98,51
0,63,59,52
0,24,41,53
0,96,97,54
1,40,79,55
1,32,94,56
0,40,94,57
1,35,38,58
0,81,93,59
0,64,95,60
1,1,24,1
1,60,82,2
1,61,56,3
0,78,80,4
0,32,66,5
0,81,62,6
0,48,67,7
0,47,77,8
0,18,15,9
0,49,53,10
1,3,13,11
1,44,80,12
1,15,50,13
1,82,100,14
1,97,100,15
1,79,77,16
0,7,15,17
1,41,67,18
0,76,89,19
1,79,61,20
0,8,7,21
0,48,56,22
0,76,72,23
0,64,77,24
0,78,65,25
1,54,56,26
1,45,45,27
1,100,100,28
0,15,38,29
1,58,54,30
0,30,39,31
0,1,15,32
0,11,50,33
0,1,21,34
1,1,17,35
0,74,69,36
1,49,57,37
0,1,21,38
1,67,63,39
0,1,27,40
1,71,75,41
1,100,89,42
0,100,100,43
0,61,62,44
1,70,80,45
1,1,37,46
0,89,84,47
1,1,1,48
1,1,1,49
1,71,66,50
0,82,73,51
1,82,78,52
1,54,52,53
0,86,94,54
0,62,58,55
1,97,91,56
1,100,100,57
0,35,53,58
0,54,65,59
1,80,82,60
1,1,37,1
1,1,41,2
1,1,67,3
0,1,72,4
0,1,59,5
0,1,43,6
0,1,61,7
1,20,42,8
1,1,1,9
1,1,3,10
1,1,39,11
0,1,72,12
1,1,61,13
1,1,50,14
1,25,80,15
0,25,79,16
0,1,1,17
1,24,50,18
0,22,73,19
1,21,81,20
1,1,41,21
0,1,68,22
0,1,40,23
0,23,94,24
0,42,86,25
0,1,66,26
0,1,43,27
0,1,40,28
1,1,62,29
0,1,40,30
0,1,40,31
1,1,37,32
1,1,37,33
0,1,41,34
0,1,29,35
1,1,60,36
1,1,50,37
0,1,40,38
0,1,35,39
1,1,58,40
1,21,99,41
0,21,78,42
1,22,98,43
0,1,67,44
0,19,69,45
0,1,31,46
0,20,63,47
1,1,61,48
1,1,1,49
0,21,80,50
1,42,81,51
1,1,32,52
1,1,29,53
1,21,88,54
0,21,60,55
0,1,99,56
1,1,100,57
1,1,38,58
0,21,64,59
1,41,80,60
0,22,61,1
0,6,82,2
0,89,77,3
0,66,93,4
0,2,69,5
1,97,100,6
0,4,34,7
1,40,95,8
1,24,36,9
0,8,13,10
1,41,32,11
1,1,83,12
0,2,47,13
1,67,100,14
1,39,100,15
0,19,36,16
0,3,86,17
0,38,77,18
1,18,100,19
0,65,100,20
0,11,76,21
0,61,81,22
1,60,82,23
0,73,97,24
0,100,99,25
0,10,69,26
1,1,42,27
1,23,73,28
1,1,5,29
0,3,29,30
1,10,71,31
1,10,34,32
1,22,65,33
1,6,36,34
1,39,62,35
1,56,100,36
1,1,57,37
0,1,36,38
1,5,91,39
1,1,8,40
1,5,88,41
1,15,97,42
0,9,100,43
0,9,77,44
1,40,86,45
0,11,42,46
1,6,100,47
0,2,67,48
0,9,18,49
0,77,93,50
0,96,100,51
1,23,70,52
1,6,60,53
1,4,99,54
0,1,57,55
0,98,100,56
0,16,90,57
0,4,79,58
1,65,100,59
1,83,95,60
0,2,1,1
0,80,97,2
1,21,56,3
1,42,76,4
1,40,60,5
0,78,65,6
0,2,1,7
1,42,64,8
1,3,59,9
0,4,41,10
0,3,8,11
1,38,69,12
0,2,50,13
0,19,81,14
0,79,76,15
1,62,76,16
1,4,29,17
1,3,50,18
0,46,74,19
0,61,80,20
1,3,2,21
1,52,77,22
0,32,57,23
0,20,60,24
1,40,59,25
0,40,63,26
0,23,14,27
0,22,90,28
0,3,21,29
0,4,5,30
1,3,21,31
0,19,37,32
0,2,2,33
0,2,5,34
0,3,5,35
0,18,58,36
0,4,28,37
1,4,27,38
1,20,75,39
1,22,40,40
0,97,99,41
1,81,96,42
1,83,88,43
1,1,37,44
1,24,72,45
1,5,25,46
0,77,86,47
1,3,1,48
0,3,12,49
1,96,84,50
1,60,69,51
1,24,66,52
0,21,73,53
1,78,95,54
1,37,92,55
1,99,99,56
0,21,100,57
0,3,61,58
1,98,94,59
1,59,76,60
1,26,32,1
0,63,61,2
0,64,40,3
0,79,77,4
0,9,18,5
1,80,59,6
0,1,1,7
1,26,28,8
1,6,54,9
1,6,11,10
0,3,4,11
0,5,77,12
1,29,37,13
1,42,69,14
1,20,95,15
1,19,32,16
0,19,1,17
0,16,57,18
1,55,70,19
0,61,74,20
0,3,12,21
1,39,55,22
0,60,60,23
1,78,69,24
0,65,84,25
1,22,81,26
1,14,14,27
0,41,33,28
1,1,4,29
0,1,1,30
1,36,1,31
1,6,2,32
0,13,12,33
0,1,6,34
0,1,3,35
0,7,58,36
0,3,8,37
0,30,25,38
0,36,74,39
1,5,24,40
1,20,79,41
1,18,75,42
0,39,62,43
1,19,71,44
0,39,55,45
1,14,59,46
0,65,73,47
0,4,9,48
0,32,19,49
0,61,40,50
0,66,60,51
1,44,54,52
1,14,34,53
1,37,78,54
0,22,59,55
1,33,82,56
1,99,100,57
1,33,36,58
1,59,67,59
1,55,63,60
0,1,84,1
0,2,60,2
0,35,83,3
0,9,73,4
1,1,49,5
0,15,66,6
1,3,64,7
0,40,65,8
0,22,33,9
0,3,60,10
0,1,3,11
1,9,75,12
0,65,91,13
0,1,59,14
0,19,87,15
1,7,69,16
1,1,38,17
1,9,61,18
1,13,80,19
1,34,81,20
1,4,22,21
0,1,46,22
0,32,71,23
0,39,83,24
1,23,76,25
1,4,22,26
1,14,71,27
0,36,99,28
1,5,61,29
0,1,38,30
1,3,3,31
0,2,18,32
1,1,43,33
0,12,53,34
1,3,16,35
0,4,54,36
1,1,63,37
1,4,68,38
1,25,81,39
1,60,82,40
0,13,71,41
0,27,90,42
0,28,84,43
0,6,62,44
1,36,91,45
1,15,61,46
1,13,77,47
0,10,60,48
1,5,20,49
1,16,61,50
1,57,88,51
0,1,12,52
1,5,52,53
1,5,97,54
0,3,52,55
1,35,98,56
1,20,99,57
0,8,63,58
0,28,97,59
0,26,80,60
0,2,4,1
1,83,80,2
1,61,83,3
1,82,97,4
1,61,61,5
0,22,40,6
1,100,87,7
1,99,97,8
1,82,78,9
0,4,4,10
0,2,61,11
0,99,86,12
0,83,43,13
0,80,97,14
0,62,84,15
1,100,98,16
1,41,63,17
1,82,81,18
0,83,97,19
0,100,85,20
1,4,21,21
0,61,82,22
0,62,42,23
0,98,99,24
0,97,98,25
1,43,61,26
0,40,63,27
0,98,98,28
1,99,98,29
0,99,99,30
0,3,40,31
1,83,97,32
0,1,7,33
0,1,22,34
1,1,21,35
1,61,81,36
0,4,21,37
1,2,5,38
0,83,61,39
1,97,83,40
0,83,80,41
0,81,81,42
0,100,97,43
1,21,42,44
1,40,82,45
1,1,40,46
1,84,96,47
1,81,78,48
1,66,80,49
1,98,81,50
0,99,82,51
1,83,61,52
0,62,60,53
1,98,99,54
0,2,60,55
1,100,99,56
1,99,99,57
0,1,23,58
1,81,99,59
0,81,81,60
1,65,29,1
0,70,64,2
0,100,97,3
0,98,87,4
1,88,89,5
0,95,88,6
0,8,3,7
1,90,79,8
0,59,35,9
0,5,12,10
0,40,38,11
0,84,74,12
1,44,89,13
0,39,78,14
0,95,93,15
1,63,37,16
0,8,9,17
1,59,87,18
1,100,90,19
1,96,89,20
1,20,35,21
0,60,60,22
0,93,87,23
0,97,98,24
1,95,87,25
1,100,97,26
0,27,20,27
1,91,99,28
1,21,31,29
1,13,24,30
0,15,17,31
1,42,77,32
0,28,37,33
0,8,13,34
0,20,8,35
1,30,71,36
0,23,53,37
0,30,70,38
1,62,67,39
0,57,26,40
1,96,93,41
1,96,97,42
0,91,98,43
1,72,92,44
0,64,27,45
1,40,76,46
1,93,97,47
1,17,39,48
0,45,20,49
0,91,94,50
1,95,88,51
1,84,92,52
0,32,56,53
0,98,97,54
1,87,92,55
1,98,97,56
1,97,99,57
1,78,93,58
1,95,98,59
0,72,79,60
0,25,32,1
0,67,85,2
1,54,86,3
1,39,85,4
0,22,71,5
0,57,92,6
1,2,14,7
1,16,62,8
0,2,4,9
0,2,13,10
0,1,33,11
1,23,80,12
0,22,74,13
1,7,81,14
1,42,93,15
1,24,43,16
1,7,54,17
0,27,61,18
1,58,88,19
0,61,97,20
1,10,27,21
0,2,10,22
0,55,90,23
1,41,74,24
0,61,94,25
1,54,58,26
1,25,68,27
1,64,100,28
1,2,22,29
0,2,23,30
1,7,34,31
1,6,11,32
0,2,18,33
1,4,15,34
1,3,8,35
0,10,55,36
0,41,67,37
1,11,59,38
1,41,77,39
0,5,13,40
1,40,96,41
1,55,100,42
1,55,97,43
1,7,59,44
1,26,68,45
0,32,60,46
0,42,95,47
1,24,82,48
0,3,1,49
0,55,93,50
0,41,100,51
0,57,71,52
0,24,40,53
0,44,100,54
1,25,93,55
1,19,60,56
0,21,98,57
0,29,58,58
0,33,81,59
0,40,90,60
1,1,1,1
0,66,77,2
0,75,77,3
0,22,61,4
1,27,38,5
0,69,77,6
1,9,26,7
1,9,40,8
0,20,42,9
0,1,23,10
0,10,35,11
0,58,81,12
0,7,34,13
1,21,63,14
1,57,84,15
0,60,77,16
1,27,36,17
1,22,40,18
1,58,76,19
1,61,82,20
1,41,39,21
1,54,67,22
0,71,87,23
1,69,100,24
1,62,76,25
0,57,82,26
0,56,62,27
1,67,99,28
1,1,38,29
1,1,1,30
0,21,41,31
1,39,61,32
0,13,35,33
1,57,61,34
0,21,39,35
0,64,83,36
1,61,91,37
0,2,32,38
0,55,66,39
0,29,63,40
1,61,84,41
1,71,100,42
0,61,82,43
0,56,88,44
0,71,88,45
1,32,58,46
0,65,99,47
0,12,59,48
1,1,2,49
1,67,61,50
1,72,93,51
1,59,93,52
0,4,40,53
0,61,92,54
0,64,87,55
1,61,87,56
1,55,100,57
0,39,63,58
1,60,81,59
0,64,86,60
1,39,1,1
0,19,43,2
1,40,82,3
0,41,100,4
1,62,24,5
0,84,60,6
0,63,1,7
0,60,58,8
1,1,1,9
1,79,22,10
0,62,20,11
0,21,62,12
1,81,60,13
1,22,79,14
1,2,100,15
0,18,21,16
1,63,4,17
0,81,60,18
1,41,82,19
1,20,82,20
1,21,1,21
1,63,23,22
1,21,81,23
1,61,100,24
1,22,84,25
0,20,42,26
0,38,21,27
0,1,100,28
0,21,1,29
0,1,1,30
1,79,1,31
1,1,1,32
1,40,41,33
0,60,4,34
0,40,21,35
1,1,30,36
1,81,24,37
1,20,1,38
0,21,81,39
0,81,62,40
0,80,97,41
0,20,100,42
1,22,80,43
1,22,81,44
0,20,63,45
1,62,1,46
0,62,100,47
1,21,3,48
0,38,1,49
0,62,100,50
1,20,100,51
0,39,99,52
0,82,20,53
0,21,100,54
0,80,79,55
1,21,100,56
1,18,82,57
0,63,63,58
1,23,81,59
0,62,62,60
